,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
2782,find phone,how busy,102,False,False,False,"{127: 2, 6: 1, 89: 1, 91: 1, 33: 1, 107: 1, 78: 1, 42: 2, 26: 2, 124: 2, 58: 1, 148: 1, 75: 1, 25: 1, 120: 2, 34: 1, 82: 1, 144: 1, 113: 1, 138: 1, 39: 1, 126: 1, 69: 1, 49: 1, 133: 1, 121: 1, 112: 2, 118: 2, 32: 1, 37: 1, 119: 1, 137: 1, 123: 1, 71: 1, 19: 1, 99: 1, 14: 1, 111: 2, 13: 1, 142: 1, 10: 1, 3: 1, 38: 1, 35: 1, 88: 1, 77: 1, 92: 1, 76: 1, 70: 1, 104: 1, 72: 1, 43: 1, 109: 1, 24: 1, 2: 2}","[461, 7942, 1370, 15227, 369, 11938, 10856, 9839, 11456, 12599, 2333, 2868, 6775, 7739, 8424, 552, 8692, 7752, 13173, 14930, 4821, 4298, 10131, 6042, 12743, 8679, 14967, 570, 12319, 14310, 5176, 10150, 7420, 6140, 11012, 213, 5034, 13997, 594, 7760, 4560, 12822, 13446, 14087, 14582, 7702, 11110, 12321, 11048, 5715, 1682, 2457, 9771, 10601, 3717, 8422, 2887, 5691, 762, 1634, 12840, 2970, 4940, 5692]",2782,64,4,False,64
4050,card declined,exp,44,False,False,False,"{127: 2, 6: 1, 89: 1, 91: 1, 33: 1, 107: 1, 78: 1, 42: 2, 26: 2, 124: 2, 58: 1, 148: 1, 75: 1, 25: 1, 120: 2, 34: 1, 82: 1, 144: 1, 113: 1, 138: 1, 39: 1, 126: 1, 69: 1, 49: 1, 133: 1, 121: 1, 112: 2, 118: 2, 32: 1, 37: 1, 119: 1, 137: 1, 123: 1, 71: 1, 19: 1, 99: 1, 14: 1, 111: 2, 13: 1, 142: 1, 10: 1, 3: 1, 38: 1, 35: 1, 88: 1, 77: 1, 92: 1, 76: 1, 70: 1, 104: 1, 72: 1, 43: 1, 109: 1, 24: 1, 2: 2}","[461, 7942, 1370, 15227, 369, 11938, 10856, 9839, 11456, 12599, 2333, 2868, 6775, 7739, 8424, 552, 8692, 7752, 13173, 14930, 4821, 4298, 10131, 6042, 12743, 8679, 14967, 570, 12319, 14310, 5176, 10150, 7420, 6140, 11012, 213, 5034, 13997, 594, 7760, 4560, 12822, 13446, 14087, 14582, 7702, 11110, 12321, 11048, 5715, 1682, 2457, 9771, 10601, 3717, 8422, 2887, 5691, 762, 1634, 12840, 2970, 4940, 5692]",4050,64,4,False,64
3387,cancel,cancel,147,False,True,False,"{127: 2, 6: 1, 89: 1, 91: 1, 33: 1, 107: 1, 78: 1, 42: 2, 26: 2, 124: 2, 58: 1, 148: 1, 75: 1, 25: 1, 120: 2, 34: 1, 82: 1, 144: 1, 113: 1, 138: 1, 39: 1, 126: 1, 69: 1, 49: 1, 133: 1, 121: 1, 112: 2, 118: 2, 32: 1, 37: 1, 119: 1, 137: 1, 123: 1, 71: 1, 19: 1, 99: 1, 14: 1, 111: 2, 13: 1, 142: 1, 10: 1, 3: 1, 38: 1, 35: 1, 88: 1, 77: 1, 92: 1, 76: 1, 70: 1, 104: 1, 72: 1, 43: 1, 109: 1, 24: 1, 2: 2}","[461, 7942, 1370, 15227, 369, 11938, 10856, 9839, 11456, 12599, 2333, 2868, 6775, 7739, 8424, 552, 8692, 7752, 13173, 14930, 4821, 4298, 10131, 6042, 12743, 8679, 14967, 570, 12319, 14310, 5176, 10150, 7420, 6140, 11012, 213, 5034, 13997, 594, 7760, 4560, 12822, 13446, 14087, 14582, 7702, 11110, 12321, 11048, 5715, 1682, 2457, 9771, 10601, 3717, 8422, 2887, 5691, 762, 1634, 12840, 2970, 4940, 5692]",3387,64,4,False,64
4122,cancel reservation,cancel res,67,False,True,False,"{127: 2, 6: 1, 89: 1, 91: 1, 33: 1, 107: 1, 78: 1, 42: 2, 26: 2, 124: 2, 58: 1, 148: 1, 75: 1, 25: 1, 120: 2, 34: 1, 82: 1, 144: 1, 113: 1, 138: 1, 39: 1, 126: 1, 69: 1, 49: 1, 133: 1, 121: 1, 112: 2, 118: 2, 32: 1, 37: 1, 119: 1, 137: 1, 123: 1, 71: 1, 19: 1, 99: 1, 14: 1, 111: 2, 13: 1, 142: 1, 10: 1, 3: 1, 38: 1, 35: 1, 88: 1, 77: 1, 92: 1, 76: 1, 70: 1, 104: 1, 72: 1, 43: 1, 109: 1, 24: 1, 2: 2}","[461, 7942, 1370, 15227, 369, 11938, 10856, 9839, 11456, 12599, 2333, 2868, 6775, 7739, 8424, 552, 8692, 7752, 13173, 14930, 4821, 4298, 10131, 6042, 12743, 8679, 14967, 570, 12319, 14310, 5176, 10150, 7420, 6140, 11012, 213, 5034, 13997, 594, 7760, 4560, 12822, 13446, 14087, 14582, 7702, 11110, 12321, 11048, 5715, 1682, 2457, 9771, 10601, 3717, 8422, 2887, 5691, 762, 1634, 12840, 2970, 4940, 5692]",4122,64,4,False,64
4317,food last,me,46,False,False,False,"{127: 2, 6: 1, 89: 1, 91: 1, 33: 1, 107: 1, 78: 1, 42: 2, 26: 2, 124: 2, 58: 1, 148: 1, 75: 1, 25: 1, 120: 2, 34: 1, 82: 1, 144: 1, 113: 1, 138: 1, 39: 1, 126: 1, 69: 1, 49: 1, 133: 1, 121: 1, 112: 2, 118: 2, 32: 1, 37: 1, 119: 1, 137: 1, 123: 1, 71: 1, 19: 1, 99: 1, 14: 1, 111: 2, 13: 1, 142: 1, 10: 1, 3: 1, 38: 1, 35: 1, 88: 1, 77: 1, 92: 1, 76: 1, 70: 1, 104: 1, 72: 1, 43: 1, 109: 1, 24: 1, 2: 2}","[461, 7942, 1370, 15227, 369, 11938, 10856, 9839, 11456, 12599, 2333, 2868, 6775, 7739, 8424, 552, 8692, 7752, 13173, 14930, 4821, 4298, 10131, 6042, 12743, 8679, 14967, 570, 12319, 14310, 5176, 10150, 7420, 6140, 11012, 213, 5034, 13997, 594, 7760, 4560, 12822, 13446, 14087, 14582, 7702, 11110, 12321, 11048, 5715, 1682, 2457, 9771, 10601, 3717, 8422, 2887, 5691, 762, 1634, 12840, 2970, 4940, 5692]",4317,64,4,False,64
2449,routing,routing,45,False,True,False,"{127: 2, 6: 1, 89: 1, 91: 1, 33: 1, 107: 1, 78: 1, 42: 2, 26: 2, 124: 2, 58: 1, 148: 1, 75: 1, 25: 1, 120: 2, 34: 1, 82: 1, 144: 1, 113: 1, 138: 1, 39: 1, 126: 1, 69: 1, 49: 1, 133: 1, 121: 1, 112: 2, 118: 2, 32: 1, 37: 1, 119: 1, 137: 1, 123: 1, 71: 1, 19: 1, 99: 1, 14: 1, 111: 2, 13: 1, 142: 1, 10: 1, 3: 1, 38: 1, 35: 1, 88: 1, 77: 1, 92: 1, 76: 1, 70: 1, 104: 1, 72: 1, 43: 1, 109: 1, 24: 1, 2: 2}","[461, 7942, 1370, 15227, 369, 11938, 10856, 9839, 11456, 12599, 2333, 2868, 6775, 7739, 8424, 552, 8692, 7752, 13173, 14930, 4821, 4298, 10131, 6042, 12743, 8679, 14967, 570, 12319, 14310, 5176, 10150, 7420, 6140, 11012, 213, 5034, 13997, 594, 7760, 4560, 12822, 13446, 14087, 14582, 7702, 11110, 12321, 11048, 5715, 1682, 2457, 9771, 10601, 3717, 8422, 2887, 5691, 762, 1634, 12840, 2970, 4940, 5692]",2449,64,4,False,64
5020,change user name,o,42,True,False,False,"{127: 2, 6: 1, 89: 1, 91: 1, 33: 1, 107: 1, 78: 1, 42: 2, 26: 2, 124: 2, 58: 1, 148: 1, 75: 1, 25: 1, 120: 2, 34: 1, 82: 1, 144: 1, 113: 1, 138: 1, 39: 1, 126: 1, 69: 1, 49: 1, 133: 1, 121: 1, 112: 2, 118: 2, 32: 1, 37: 1, 119: 1, 137: 1, 123: 1, 71: 1, 19: 1, 99: 1, 14: 1, 111: 2, 13: 1, 142: 1, 10: 1, 3: 1, 38: 1, 35: 1, 88: 1, 77: 1, 92: 1, 76: 1, 70: 1, 104: 1, 72: 1, 43: 1, 109: 1, 24: 1, 2: 2}","[461, 7942, 1370, 15227, 369, 11938, 10856, 9839, 11456, 12599, 2333, 2868, 6775, 7739, 8424, 552, 8692, 7752, 13173, 14930, 4821, 4298, 10131, 6042, 12743, 8679, 14967, 570, 12319, 14310, 5176, 10150, 7420, 6140, 11012, 213, 5034, 13997, 594, 7760, 4560, 12822, 13446, 14087, 14582, 7702, 11110, 12321, 11048, 5715, 1682, 2457, 9771, 10601, 3717, 8422, 2887, 5691, 762, 1634, 12840, 2970, 4940, 5692]",5020,64,4,False,64
396,credit limit change,replacement,90,False,False,True,"{127: 2, 6: 1, 89: 1, 91: 1, 33: 1, 107: 1, 78: 1, 42: 2, 26: 2, 124: 2, 58: 1, 148: 1, 75: 1, 25: 1, 120: 2, 34: 1, 82: 1, 144: 1, 113: 1, 138: 1, 39: 1, 126: 1, 69: 1, 49: 1, 133: 1, 121: 1, 112: 2, 118: 2, 32: 1, 37: 1, 119: 1, 137: 1, 123: 1, 71: 1, 19: 1, 99: 1, 14: 1, 111: 2, 13: 1, 142: 1, 10: 1, 3: 1, 38: 1, 35: 1, 88: 1, 77: 1, 92: 1, 76: 1, 70: 1, 104: 1, 72: 1, 43: 1, 109: 1, 24: 1, 2: 2}","[461, 7942, 1370, 15227, 369, 11938, 10856, 9839, 11456, 12599, 2333, 2868, 6775, 7739, 8424, 552, 8692, 7752, 13173, 14930, 4821, 4298, 10131, 6042, 12743, 8679, 14967, 570, 12319, 14310, 5176, 10150, 7420, 6140, 11012, 213, 5034, 13997, 594, 7760, 4560, 12822, 13446, 14087, 14582, 7702, 11110, 12321, 11048, 5715, 1682, 2457, 9771, 10601, 3717, 8422, 2887, 5691, 762, 1634, 12840, 2970, 4940, 5692]",396,64,4,False,64
1307,what is your name,repeat,13,True,False,False,"{127: 2, 6: 1, 89: 1, 91: 1, 33: 1, 107: 1, 78: 1, 42: 2, 26: 2, 124: 2, 58: 1, 148: 1, 75: 1, 25: 1, 120: 2, 34: 1, 82: 1, 144: 1, 113: 1, 138: 1, 39: 1, 126: 1, 69: 1, 49: 1, 133: 1, 121: 1, 112: 2, 118: 2, 32: 1, 37: 1, 119: 1, 137: 1, 123: 1, 71: 1, 19: 1, 99: 1, 14: 1, 111: 2, 13: 1, 142: 1, 10: 1, 3: 1, 38: 1, 35: 1, 88: 1, 77: 1, 92: 1, 76: 1, 70: 1, 104: 1, 72: 1, 43: 1, 109: 1, 24: 1, 2: 2}","[461, 7942, 1370, 15227, 369, 11938, 10856, 9839, 11456, 12599, 2333, 2868, 6775, 7739, 8424, 552, 8692, 7752, 13173, 14930, 4821, 4298, 10131, 6042, 12743, 8679, 14967, 570, 12319, 14310, 5176, 10150, 7420, 6140, 11012, 213, 5034, 13997, 594, 7760, 4560, 12822, 13446, 14087, 14582, 7702, 11110, 12321, 11048, 5715, 1682, 2457, 9771, 10601, 3717, 8422, 2887, 5691, 762, 1634, 12840, 2970, 4940, 5692]",1307,64,4,False,64
3802,shopping list,shopping list,43,True,True,True,"{127: 2, 6: 1, 89: 1, 91: 1, 33: 1, 107: 1, 78: 1, 42: 2, 26: 2, 124: 2, 58: 1, 148: 1, 75: 1, 25: 1, 120: 2, 34: 1, 82: 1, 144: 1, 113: 1, 138: 1, 39: 1, 126: 1, 69: 1, 49: 1, 133: 1, 121: 1, 112: 2, 118: 2, 32: 1, 37: 1, 119: 1, 137: 1, 123: 1, 71: 1, 19: 1, 99: 1, 14: 1, 111: 2, 13: 1, 142: 1, 10: 1, 3: 1, 38: 1, 35: 1, 88: 1, 77: 1, 92: 1, 76: 1, 70: 1, 104: 1, 72: 1, 43: 1, 109: 1, 24: 1, 2: 2}","[461, 7942, 1370, 15227, 369, 11938, 10856, 9839, 11456, 12599, 2333, 2868, 6775, 7739, 8424, 552, 8692, 7752, 13173, 14930, 4821, 4298, 10131, 6042, 12743, 8679, 14967, 570, 12319, 14310, 5176, 10150, 7420, 6140, 11012, 213, 5034, 13997, 594, 7760, 4560, 12822, 13446, 14087, 14582, 7702, 11110, 12321, 11048, 5715, 1682, 2457, 9771, 10601, 3717, 8422, 2887, 5691, 762, 1634, 12840, 2970, 4940, 5692]",3802,64,4,False,64
