,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
152,numeric other,numeric other,43,True,True,True,"{5: 11, 35: 14, 29: 23, 40: 1, 33: 1, 14: 2, 24: 8, 17: 1, 28: 8, 32: 1, 10: 1, 9: 2, 43: 2}","[660, 648, 729, 2710, 3043, 3015, 1891, 1115, 322, 1645, 142, 1260, 2635, 1589, 674, 164, 625, 2715, 106, 2667, 185, 1646, 2872, 2123, 2697, 2427, 2774, 1993, 2379, 1762, 983, 2909, 1537, 540, 1305, 1022, 1219, 2545, 1451, 2540, 2367, 1227, 908, 285, 2001, 595, 753, 1702, 2719, 1769, 1878, 2038, 1113, 132, 52, 2911, 1108, 1309, 1198, 2475, 2368, 557, 2311, 2786, 328, 2417, 1792, 2674, 1446, 2648, 715, 2227, 2472, 2886, 1156]",152,75,5,False,75
94,description definition,description,24,True,True,False,"{5: 11, 35: 14, 29: 23, 40: 1, 33: 1, 14: 2, 24: 8, 17: 1, 28: 8, 32: 1, 10: 1, 9: 2, 43: 2}","[660, 648, 729, 2710, 3043, 3015, 1891, 1115, 322, 1645, 142, 1260, 2635, 1589, 674, 164, 625, 2715, 106, 2667, 185, 1646, 2872, 2123, 2697, 2427, 2774, 1993, 2379, 1762, 983, 2909, 1537, 540, 1305, 1022, 1219, 2545, 1451, 2540, 2367, 1227, 908, 285, 2001, 595, 753, 1702, 2719, 1769, 1878, 2038, 1113, 132, 52, 2911, 1108, 1309, 1198, 2475, 2368, 557, 2311, 2786, 328, 2417, 1792, 2674, 1446, 2648, 715, 2227, 2472, 2886, 1156]",94,75,5,False,75
337,human individual,human individual,29,True,True,True,"{5: 11, 35: 14, 29: 23, 40: 1, 33: 1, 14: 2, 24: 8, 17: 1, 28: 8, 32: 1, 10: 1, 9: 2, 43: 2}","[660, 648, 729, 2710, 3043, 3015, 1891, 1115, 322, 1645, 142, 1260, 2635, 1589, 674, 164, 625, 2715, 106, 2667, 185, 1646, 2872, 2123, 2697, 2427, 2774, 1993, 2379, 1762, 983, 2909, 1537, 540, 1305, 1022, 1219, 2545, 1451, 2540, 2367, 1227, 908, 285, 2001, 595, 753, 1702, 2719, 1769, 1878, 2038, 1113, 132, 52, 2911, 1108, 1309, 1198, 2475, 2368, 557, 2311, 2786, 328, 2417, 1792, 2674, 1446, 2648, 715, 2227, 2472, 2886, 1156]",337,75,5,False,75
78,numeric distance,numeric distance,40,True,True,True,"{5: 11, 35: 14, 29: 23, 40: 1, 33: 1, 14: 2, 24: 8, 17: 1, 28: 8, 32: 1, 10: 1, 9: 2, 43: 2}","[660, 648, 729, 2710, 3043, 3015, 1891, 1115, 322, 1645, 142, 1260, 2635, 1589, 674, 164, 625, 2715, 106, 2667, 185, 1646, 2872, 2123, 2697, 2427, 2774, 1993, 2379, 1762, 983, 2909, 1537, 540, 1305, 1022, 1219, 2545, 1451, 2540, 2367, 1227, 908, 285, 2001, 595, 753, 1702, 2719, 1769, 1878, 2038, 1113, 132, 52, 2911, 1108, 1309, 1198, 2475, 2368, 557, 2311, 2786, 328, 2417, 1792, 2674, 1446, 2648, 715, 2227, 2472, 2886, 1156]",78,75,5,False,75
323,entity currency,entity currency,6,False,True,False,"{5: 11, 35: 14, 29: 23, 40: 1, 33: 1, 14: 2, 24: 8, 17: 1, 28: 8, 32: 1, 10: 1, 9: 2, 43: 2}","[660, 648, 729, 2710, 3043, 3015, 1891, 1115, 322, 1645, 142, 1260, 2635, 1589, 674, 164, 625, 2715, 106, 2667, 185, 1646, 2872, 2123, 2697, 2427, 2774, 1993, 2379, 1762, 983, 2909, 1537, 540, 1305, 1022, 1219, 2545, 1451, 2540, 2367, 1227, 908, 285, 2001, 595, 753, 1702, 2719, 1769, 1878, 2038, 1113, 132, 52, 2911, 1108, 1309, 1198, 2475, 2368, 557, 2311, 2786, 328, 2417, 1792, 2674, 1446, 2648, 715, 2227, 2472, 2886, 1156]",323,75,5,False,75
143,human individual,human individual,29,True,True,True,"{5: 11, 35: 14, 29: 23, 40: 1, 33: 1, 14: 2, 24: 8, 17: 1, 28: 8, 32: 1, 10: 1, 9: 2, 43: 2}","[660, 648, 729, 2710, 3043, 3015, 1891, 1115, 322, 1645, 142, 1260, 2635, 1589, 674, 164, 625, 2715, 106, 2667, 185, 1646, 2872, 2123, 2697, 2427, 2774, 1993, 2379, 1762, 983, 2909, 1537, 540, 1305, 1022, 1219, 2545, 1451, 2540, 2367, 1227, 908, 285, 2001, 595, 753, 1702, 2719, 1769, 1878, 2038, 1113, 132, 52, 2911, 1108, 1309, 1198, 2475, 2368, 557, 2311, 2786, 328, 2417, 1792, 2674, 1446, 2648, 715, 2227, 2472, 2886, 1156]",143,75,5,False,75
59,human individual,human individual,29,True,True,True,"{5: 11, 35: 14, 29: 23, 40: 1, 33: 1, 14: 2, 24: 8, 17: 1, 28: 8, 32: 1, 10: 1, 9: 2, 43: 2}","[660, 648, 729, 2710, 3043, 3015, 1891, 1115, 322, 1645, 142, 1260, 2635, 1589, 674, 164, 625, 2715, 106, 2667, 185, 1646, 2872, 2123, 2697, 2427, 2774, 1993, 2379, 1762, 983, 2909, 1537, 540, 1305, 1022, 1219, 2545, 1451, 2540, 2367, 1227, 908, 285, 2001, 595, 753, 1702, 2719, 1769, 1878, 2038, 1113, 132, 52, 2911, 1108, 1309, 1198, 2475, 2368, 557, 2311, 2786, 328, 2417, 1792, 2674, 1446, 2648, 715, 2227, 2472, 2886, 1156]",59,75,5,False,75
17,location other,location other,35,True,True,True,"{5: 11, 35: 14, 29: 23, 40: 1, 33: 1, 14: 2, 24: 8, 17: 1, 28: 8, 32: 1, 10: 1, 9: 2, 43: 2}","[660, 648, 729, 2710, 3043, 3015, 1891, 1115, 322, 1645, 142, 1260, 2635, 1589, 674, 164, 625, 2715, 106, 2667, 185, 1646, 2872, 2123, 2697, 2427, 2774, 1993, 2379, 1762, 983, 2909, 1537, 540, 1305, 1022, 1219, 2545, 1451, 2540, 2367, 1227, 908, 285, 2001, 595, 753, 1702, 2719, 1769, 1878, 2038, 1113, 132, 52, 2911, 1108, 1309, 1198, 2475, 2368, 557, 2311, 2786, 328, 2417, 1792, 2674, 1446, 2648, 715, 2227, 2472, 2886, 1156]",17,75,5,False,75
161,entity creation,description,24,True,False,True,"{5: 11, 35: 14, 29: 23, 40: 1, 33: 1, 14: 2, 24: 8, 17: 1, 28: 8, 32: 1, 10: 1, 9: 2, 43: 2}","[660, 648, 729, 2710, 3043, 3015, 1891, 1115, 322, 1645, 142, 1260, 2635, 1589, 674, 164, 625, 2715, 106, 2667, 185, 1646, 2872, 2123, 2697, 2427, 2774, 1993, 2379, 1762, 983, 2909, 1537, 540, 1305, 1022, 1219, 2545, 1451, 2540, 2367, 1227, 908, 285, 2001, 595, 753, 1702, 2719, 1769, 1878, 2038, 1113, 132, 52, 2911, 1108, 1309, 1198, 2475, 2368, 557, 2311, 2786, 328, 2417, 1792, 2674, 1446, 2648, 715, 2227, 2472, 2886, 1156]",161,75,5,False,75
220,description definition,description,24,True,True,False,"{5: 11, 35: 14, 29: 23, 40: 1, 33: 1, 14: 2, 24: 8, 17: 1, 28: 8, 32: 1, 10: 1, 9: 2, 43: 2}","[660, 648, 729, 2710, 3043, 3015, 1891, 1115, 322, 1645, 142, 1260, 2635, 1589, 674, 164, 625, 2715, 106, 2667, 185, 1646, 2872, 2123, 2697, 2427, 2774, 1993, 2379, 1762, 983, 2909, 1537, 540, 1305, 1022, 1219, 2545, 1451, 2540, 2367, 1227, 908, 285, 2001, 595, 753, 1702, 2719, 1769, 1878, 2038, 1113, 132, 52, 2911, 1108, 1309, 1198, 2475, 2368, 557, 2311, 2786, 328, 2417, 1792, 2674, 1446, 2648, 715, 2227, 2472, 2886, 1156]",220,75,5,False,75
